Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2010,Jul-Dec 2010,Americas,Brazil,"Rio Grande Do Norte","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,-,Animal,2,0,0,2,-
2010,Jul-Dec 2010,Americas,Brazil,"Rio Grande Do Sul","Rabies virus (Inf. with)","",Both animal categories,"",-,-,22,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Brazil,"Rio Grande Do Sul","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,21,0,0,21,-
2010,Jul-Dec 2010,Americas,Brazil,"Rio Grande Do Sul","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,0,0,1,-
2010,Jul-Dec 2010,Americas,Brazil,"Rio Grande Do Sul","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,0,0,3,-
2010,Jul-Dec 2010,Americas,Brazil,"Rondonia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Brazil,"Rondonia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,17,0,0,17,-
2010,Jul-Dec 2010,Americas,Brazil,"Rondonia","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,2,0,0,2,-
2010,Jul-Dec 2010,Americas,Brazil,"Santa Catarina","Rabies virus (Inf. with)","",Both animal categories,"",-,-,12,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Brazil,"Santa Catarina","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,13,0,0,13,-
2010,Jul-Dec 2010,Americas,Brazil,"Santa Catarina","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,0,0,1,-
2010,Jul-Dec 2010,Americas,Brazil,"Sao Paulo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,41,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Brazil,"Sao Paulo","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,-
2010,Jul-Dec 2010,Americas,Brazil,"Sao Paulo","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,10,0,0,10,-
2010,Jul-Dec 2010,Americas,Brazil,"Sao Paulo","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,0,0,1,-
2010,Jul-Dec 2010,Americas,Brazil,"Sao Paulo","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,29,0,0,29,-
2010,Jul-Dec 2010,Americas,Brazil,"Sergipe","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Brazil,"Sergipe","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,9,0,0,9,-
2010,Jul-Dec 2010,Americas,Brazil,"Tocantins","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Brazil,"Tocantins","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,28,0,0,28,-
2010,Jul-Dec 2010,Americas,Canada,"Alberta","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Canada,"Alberta","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,-,-,2,-
2010,Jul-Dec 2010,Americas,Canada,"British Columbia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Canada,"British Columbia","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,-,-,3,-
2010,Jul-Dec 2010,Americas,Canada,"Manitoba","Rabies virus (Inf. with)","",Both animal categories,"",-,-,31,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Canada,"Manitoba","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,3,-,-,3,-
2010,Jul-Dec 2010,Americas,Canada,"Manitoba","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,-,-,1,-
2010,Jul-Dec 2010,Americas,Canada,"Manitoba","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,27,-,-,27,-
2010,Jul-Dec 2010,Americas,Canada,"Nova Scotia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Canada,"Nova Scotia","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,-,-,1,-
2010,Jul-Dec 2010,Americas,Canada,"Nunavut","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Canada,"Nunavut","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,-,-,2,-
2010,Jul-Dec 2010,Americas,Canada,"Ontario","Rabies virus (Inf. with)","",Both animal categories,"",-,-,22,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Canada,"Ontario","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,22,-,-,22,-
2010,Jul-Dec 2010,Americas,Canada,"Quebec","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Canada,"Quebec","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,5,-,-,5,-
2010,Jul-Dec 2010,Americas,Canada,"Saskatchewan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Canada,"Saskatchewan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,-,1,-
2010,Jul-Dec 2010,Americas,Canada,"Saskatchewan","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,12,-,-,12,-
2010,Jul-Dec 2010,Americas,Chile,"Coquimbo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Chile,"Coquimbo","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,-
2010,Jul-Dec 2010,Americas,Chile,"De Los Lagos","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Chile,"De Los Lagos","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,-
2010,Jul-Dec 2010,Americas,Chile,"Libertador General Bernardo O'Higgins Ibertad","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Chile,"Libertador General Bernardo O'Higgins Ibertad","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,-
2010,Jul-Dec 2010,Americas,Chile,"Maule","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Chile,"Maule","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,0,0,3,-
2010,Jul-Dec 2010,Americas,Chile,"Metro. De Santiago","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Chile,"Metro. De Santiago","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,17,0,0,17,-
2010,Jul-Dec 2010,Americas,Chile,"Valparaiso","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Chile,"Valparaiso","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,-
2010,Jul-Dec 2010,Americas,Colombia,"Antioquia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,15,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Antioquia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2849,Animal,33,0,0,33,0
2010,Jul-Dec 2010,Americas,Colombia,"Antioquia","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,131,Animal,2,0,0,2,0
2010,Jul-Dec 2010,Americas,Colombia,"Arauca","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Arauca","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,852,Animal,21,0,0,21,0
2010,Jul-Dec 2010,Americas,Colombia,"Bolivar","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Bolivar","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,172,Animal,5,0,0,5,0
2010,Jul-Dec 2010,Americas,Colombia,"Bolivar","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,17,Animal,3,0,0,3,0
2010,Jul-Dec 2010,Americas,Colombia,"Boyacá","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Boyacá","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,50,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Colombia,"Boyacá","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Colombia,"Caquetá","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Caquetá","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,16,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Colombia,"Caquetá","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,4,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Colombia,"Casanare","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Casanare","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,312,Animal,7,0,0,7,0
2010,Jul-Dec 2010,Americas,Colombia,"Casanare","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,46,Animal,6,0,0,6,0
2010,Jul-Dec 2010,Americas,Colombia,"Cauca","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Cauca","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,249,Animal,11,0,0,11,0
2010,Jul-Dec 2010,Americas,Colombia,"Cauca","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,27,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Colombia,"Cesar","Rabies virus (Inf. with)","",Both animal categories,"",-,-,22,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Cesar","Rabies virus (Inf. with)","",Domestic,"Buffaloes",-,-,-,12,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Colombia,"Cesar","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,9968,Animal,104,0,0,104,0
2010,Jul-Dec 2010,Americas,Colombia,"Cesar","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,243,Animal,6,0,0,6,0
2010,Jul-Dec 2010,Americas,Colombia,"Cesar","Rabies virus (Inf. with)","",Domestic,"Sheep/goats (mixed herd)",-,-,-,98,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Colombia,"Córdoba","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Córdoba","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,3500,Animal,10,0,0,10,0
2010,Jul-Dec 2010,Americas,Colombia,"Córdoba","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,170,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Colombia,"Guaviare","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Guaviare","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,13,Animal,5,0,0,5,0
2010,Jul-Dec 2010,Americas,Colombia,"Magdalena","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Magdalena","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,310,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Colombia,"Meta","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Meta","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,30,Animal,2,0,0,2,0
2010,Jul-Dec 2010,Americas,Colombia,"Norte De Santander","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Norte De Santander","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,395,Animal,34,0,0,34,0
2010,Jul-Dec 2010,Americas,Colombia,"Santander","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Santander","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,544,Animal,7,0,0,7,0
2010,Jul-Dec 2010,Americas,Colombia,"Santander","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,15,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Colombia,"Santander","Rabies virus (Inf. with)","",Domestic,"Sheep/goats (mixed herd)",-,-,-,12,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Colombia,"Sucre","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Colombia,"Sucre","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,944,Animal,7,0,0,7,0
2010,Jul-Dec 2010,Americas,Colombia,"Sucre","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,31,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Colombia,"Sucre","Rabies virus (Inf. with)","",Domestic,"Sheep/goats (mixed herd)",-,-,-,62,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Cuba,"La Habana","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Cuba,"La Habana","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,1,0,1,0,0
2010,Jul-Dec 2010,Americas,Cuba,"Pinar Del Rio","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Cuba,"Pinar Del Rio","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,3,Animal,3,0,2,1,0
2010,Jul-Dec 2010,Americas,Cuba,"Pinar Del Rio","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,128,Animal,1,0,1,0,0
2010,Jul-Dec 2010,Americas,Cuba,"Pinar Del Rio","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,4,0,4,0,0
2010,Jul-Dec 2010,Americas,Cuba,"Santiago De Cuba","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Cuba,"Santiago De Cuba","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,14,Animal,1,0,1,0,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Dajabon","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Dajabon","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,0,0,2,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Distrito Nacional","Rabies virus (Inf. with)","",Both animal categories,"",-,-,12,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Distrito Nacional","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,29,Animal,7,16,0,7,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Distrito Nacional","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Distrito Nacional","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,65,Animal,37,28,0,37,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Elias Piña","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Elias Piña","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,0,0,2,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Espaillat","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Espaillat","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,0,0,2,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"La Romana","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"La Romana","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Monte Plata","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Monte Plata","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"San Cristobal","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"San Cristobal","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5,Animal,4,0,0,4,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Santiago Rodrigu","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Santiago Rodrigu","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Santiago","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Santiago","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Valverde","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Valverde","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,3,Animal,3,0,0,3,0
2010,Jul-Dec 2010,Americas,Dominican (Rep.),"Valverde","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,0,0,2,0
2010,Jul-Dec 2010,Americas,Ecuador,"Loja (2008-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Ecuador,"Loja (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,31,Animal,1,0,0,1,172
2010,Jul-Dec 2010,Americas,Ecuador,"Napo (2008-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Ecuador,"Napo (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,67,Animal,5,0,0,5,33
2010,Jul-Dec 2010,Americas,Ecuador,"Napo (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,2,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Ecuador,"Napo (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,3,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Ecuador,"Sucumbios (2008-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Ecuador,"Sucumbios (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,17,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Ecuador,"Sucumbios (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,11,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Ecuador,"Tungurahua (2008-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Ecuador,"Tungurahua (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,50,Animal,7,0,0,7,0
2010,Jul-Dec 2010,Americas,Ecuador,"Tungurahua (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Ecuador,"Tungurahua (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,1,Animal,0,0,0,0,0
2010,Jul-Dec 2010,Americas,Ecuador,"Zamora-Chinchipe (2008-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Ecuador,"Zamora-Chinchipe (2008-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,293,Animal,9,0,0,9,277
2010,Jul-Dec 2010,Americas,El Salvador,"El Salvador","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,El Salvador,"El Salvador","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,840,Animal,4,0,0,4,0
2010,Jul-Dec 2010,Americas,El Salvador,"El Salvador","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,El Salvador,"El Salvador","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,25,Animal,2,0,0,2,0
2010,Jul-Dec 2010,Americas,El Salvador,"El Salvador","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Greenland,"Greenland","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Greenland,"Greenland","Rabies virus (Inf. with)","RABV",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,0,0,2,0
2010,Jul-Dec 2010,Americas,Guatemala,"Alta Verapaz","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Guatemala,"Alta Verapaz","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,187,Animal,10,0,0,10,177
2010,Jul-Dec 2010,Americas,Guatemala,"Chimaltenango","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Guatemala,"Chimaltenango","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Guatemala,"Huehuetenango","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Guatemala,"Huehuetenango","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,0,0,3,0
2010,Jul-Dec 2010,Americas,Guatemala,"Peten","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Guatemala,"Peten","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,200,Animal,4,0,0,4,196
2010,Jul-Dec 2010,Americas,Guatemala,"Peten","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Guatemala,"Quezaltenango","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Guatemala,"Quezaltenango","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2,Animal,2,0,0,2,0
2010,Jul-Dec 2010,Americas,Guatemala,"Quezaltenango","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,7,0,0,7,0
2010,Jul-Dec 2010,Americas,Guatemala,"Quiche","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Guatemala,"Quiche","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Guatemala,"Quiche","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,10,Animal,1,0,0,1,9
2010,Jul-Dec 2010,Americas,Guatemala,"Quiche","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,0,0,3,0
2010,Jul-Dec 2010,Americas,Guatemala,"Quiche","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Guatemala,"Retalhuleu","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Guatemala,"Retalhuleu","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Guatemala,"San Marcos","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Guatemala,"San Marcos","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2010,Jul-Dec 2010,Americas,Honduras,"Comayagua","Rabies virus (Inf. with)","pending",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Honduras,"Comayagua","Rabies virus (Inf. with)","pending",Domestic,"Dogs",-,-,-,-,Animal,2,0,2,2,1880
2010,Jul-Dec 2010,Americas,Honduras,"Intibuca","Rabies virus (Inf. with)","pending",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jul-Dec 2010,Americas,Honduras,"Intibuca","Rabies virus (Inf. with)","pending",Domestic,"Dogs",-,-,-,-,Animal,2,0,1,2,2350
2010,Jul-Dec 2010,Americas,Honduras,"Valle","Rabies virus (Inf. with)","pending",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
